match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12295525,2586,3322,2571,,,1714640394
12295535,2310,4231,,,,1714656894
12295539,2534,3071,,,,1714648068
12295550,4154,4345,2318,,,1714649738
12295555,1640,3445,2331,,,1714573308
12295558,2958,2855,2319,,,1714578658
12295588,2601,2181,2520,,,1714657854
12295590,3318,3654,,,,1714574317
12295614,2986,2126,4967,,,1714654747
12295720,2018,2395,,,,1714580703
12295735,2524,1784,,,,1714649554
12295739,2146,3079,,,,1714744900
12295812,2185,2758,,,,1714649995
12295817,3737,3130,,,,1714643837
12295840,1904,1635,,,,1714644613
12295842,3004,3814,,,,1714644505
12295981,1738,1124,,,,1714671159
12296103,1916,2123,,,,1714586436
12296104,2247,2622,,,,1714585968
12296105,3545,4070,,,,1714580095
12296106,2178,2823,2798,,,1714580920
12296107,1765,1996,,,,1714577711
12296108,2585,2056,2816,,,1714594203
12296109,3673,3946,3543,,,1714593047
12296111,2697,2003,,,,1714671634
12296133,2459,4169,,,,1714665282
12296151,2708,1784,,,,1714596512
12296152,10518,13824,,,,1714574142
12296153,3991,4848,,,,1714583343
12296154,3568,1860,,,,1714592881
12296155,8832,2062,2523,,,1714583235
12296156,2877,4501,,,,1714595670
12296157,2543,1963,,,,1714590314
12296158,2885,2325,,,,1714589396
12296178,2390,2772,,,,1714594389
12296179,2135,4039,5749,,,1714600461
12296180,3463,57597,,,,1714606139
12296181,2895,1790,,,,1714591675
12296182,1823,2436,,,,1714576222
12296183,3013,5097,2080,,,1714597019
12296184,2957,2112,,,,1714585731
12296185,3239,2543,,,,1714603037
12296279,2003,3213,,,,1714675515
12296445,2193,2002,,,,1714664993
12297011,2472,2942,3527,,,1714698561
12297018,3160,2833,,,,1714615450
12297020,3051,2101,2176,,,1714617293
12297021,2873,2936,3281,,,1714604031
12297022,2942,3103,,,,1714600802
12297023,1652,3946,1816,,,1714614406
12297024,1987,2518,,,,1714594508
12297025,,,,,,
12297026,,,,,,
12297034,2745,4131,2805,,,1714633287
12297159,1279,1979,,,,1714613527
12297170,2775,2855,,,,1714621844
12297278,3353,2192,,,,1714615526
12297336,2680,2680,2224,,,1714620862
12297534,2968,2494,,,,1714642506
12297556,2251,1541,,,,1714639994
12297572,2725,2964,3369,,,1714622551
12297576,1655,3044,2344,,,1714652427
12297589,2707,2763,,,,1714570891
12297590,3907,2536,,,,1714644842
12297602,4514,3650,1827,,,1714661382
12297633,2710,4049,,,,1714643855
12297637,2557,3786,,,,1714657402
12297638,1664,1924,,,,1714650200
12297639,2705,2699,,,,1714636512
12297640,2322,2216,,,,1714636080
12297641,3689,3736,,,,1714637537
12297668,2197,2494,,,,1714641388
12297671,2267,2265,,,,1714632306
12297674,3747,3906,1915,,,1714637848
12297681,1929,3879,4384,,,1714646745
12297684,1849,418,,,,1714654016
12297685,2606,2732,,,,1714651800
12297726,3283,2709,,,,1714640629
12297727,3011,2419,,,,1714646413
12297740,3374,1880,,,,1714642599
12297741,2034,2070,,,,1714641089
12297748,2580,3623,2592,,,1714636749
12297768,1858,1567,,,,1714652773
12297824,4481,4387,,,,1714638926
12297825,2145,3190,,,,1714645445
12297826,,,,,,1714640181
12297827,3225,5194,,,,1714637057
12297828,3898,2340,,,,1714638014
12297829,2804,4164,3688,,,1714745818
12297842,1558,5416,2499,,,1714659474
12297843,1927,2682,,,,1714643241
12297844,1690,3507,,,,1714648393
12297878,3243,2171,,,,1714636946
12297879,3355,4430,2418,,,1714657722
12297880,1833,3713,,,,1714644457
12297881,2468,2158,,,,1714640148
12297903,1542,3061,,,,1714638865
12297924,2953,5299,,,,1714633327
12297964,1409,3358,,,,1714635287
12297965,4290,1660,,,,1714646993
12297966,2840,1824,2119,,,1714643289
12297967,2464,2126,,,,1714642010
12297978,2144,2108,,,,1714639533
12297986,2580,3701,2162,,,1714647277
12297990,2365,1721,,,,1714580199
12298012,2815,2802,2547,,,1714644781
12298013,,,,,,1714643858
12298014,3101,3484,3046,,,1714645958
12298044,2667,2333,,,,1714641807
12298084,3125,3388,3110,,,1714661546
12298085,2731,4010,60957,,,1714668259
12298086,3235,2052,,,,1714640956
12298087,1773,2627,,,,1714642851
12298088,3887,2697,3677,,,1714648241
12298097,3559,2511,4844,,,1714656956
12298098,2260,2461,,,,1714636342
12298099,1328,1491,,,,1714641555
12298100,2921,3524,2877,,,1714640041
12298101,2445,4504,3447,,,1714646452
12298103,6867,1745,,,,1714661154
12298149,3015,2028,,,,1714641224
12298150,1971,2034,,,,1714640472
12298151,2970,3279,2087,,,1714644665
12298152,3282,3477,4240,,,1714651382
12298153,2813,3329,,,,1714641297
12298187,2425,2651,,,,1714647827
12298211,2368,2848,,,,1714652412
12298213,1597,2296,2074,,,1714645638
12298214,1364,2656,,,,1714642357
12298215,1500,2282,,,,1714656700
12298221,2427,4443,,,,1714646637
12298225,2451,3013,,,,1714644571
12298245,3769,2414,,,,1714652032
12298247,2301,1641,,,,1714657540
12298275,4787,2013,,,,1714650358
12298276,3711,4710,,,,1714645009
12298277,,,,,,1714640732
12298278,2317,3074,,,,1714652653
12298279,3749,1204,3830,,,1714646363
12298336,1744,1786,,,,1714649125
12298337,2039,520,,,,1714652543
12298341,3067,2843,,,,1714654828
12298342,3547,3100,,,,1714665526
12298343,1759,3252,,,,1714643117
12298345,3603,2885,2128,,,1714654914
12298371,2853,2492,,,,1714644759
12298372,2930,3678,,,,1714648098
12298375,3542,3182,,,,1714637789
12298376,1803,1719,,,,1714635542
12298406,2731,2478,,,,1714647220
12298407,3224,4030,,,,1714651688
12298410,1585,284,,,,1714647435
12298411,2947,3327,,,,1714646633
12298430,4297,3894,3699,,,1714661220
12298434,3034,4966,,,,1714647220
12298435,2526,2527,,,,1714665088
12298436,3077,2915,2786,,,1714654383
12298438,2569,2679,,,,1714649280
12298441,,,,,,1714680000
12298445,2532,4138,,,,1714649060
12298447,2194,2183,,,,1714647112
12298448,2035,2136,,,,1714647657
12298449,3631,2839,2781,,,1714654718
12298450,2125,3926,,,,1714653525
12298451,3441,2692,,,,1714648808
12298452,2680,2162,,,,1714647604
12298457,3271,2297,,,,1714646767
12298492,2402,2453,,,,1714651517
12298510,1960,3213,,,,1714671145
12298511,2202,1838,,,,1714666520
12298534,2729,4915,,,,1714671218
12298541,2923,2589,,,,1714611648
12298542,2139,2404,,,,1714683534
12298543,1452,1975,,,,1714685170
12298547,2147,1678,,,,1714664891
12298549,2008,3035,,,,1714732602
12298550,2602,2305,2433,,,1714741889
12298551,2586,2723,,,,1714726529
12298553,2310,3253,,,,1714734068
12298582,,,,,,1714664232
12298585,1901,1940,,,,1714662614
12298586,2987,2612,,,,1714668609
12298595,1807,,,,,1714670699
12298599,3041,2223,,,,1714665963
12298630,1578,1562,,,,1714594353
12298644,1833,4127,,,,1714666458
12298718,2491,2191,,,,1714661750
12298737,1995,2114,2928,,,1714668601
12298767,2038,2472,,,,1714661060
12298791,3198,1921,,,,1714605721
12298795,2109,4221,,,,1714663420
12298800,1686,2549,,,,1714679654
12298801,2451,1464,,,,1714682678
12298802,2295,2171,,,,1714665442
12298803,2260,2213,,,,1714667605
12298804,2829,2087,,,,1714670611
12298806,1944,2480,,,,1714674373
12298945,3251,2676,,,,1714673903
12298993,2059,4451,3865,,,1714668993
12298994,2841,1745,,,,1714677099
12298995,2623,2847,,,,1714661783
12298996,1828,2170,,,,1714666721
12298997,5700,6031,,,,1714670871
12298998,4582,2864,2351,,,1714666213
12298999,2394,1840,,,,1714661318
12299034,3620,4275,,,,1714669468
12299042,2238,3391,,,,1714677586
12299454,1509,1441,,,,1714677178
12299478,2046,2105,4017,,,1714684295
12299479,3857,1770,1377,,,1714680300
12299492,2980,3134,,,,1714697873
12299493,1936,2573,,,,1714682660
12299494,1737,4040,,,,1714682285
12299503,2326,4910,,,,1714690122
12299621,2798,2584,2527,,,1714718094
12299627,1631,2108,,,,1714700632
12299628,,,,,,
12299649,2560,3408,3429,,,1714708757
12299654,,,,,,
12299656,5529,2390,7302,,,1714684578
12299857,1754,2614,3332,,,1714708291
12299916,3094,3831,,,,1714733206
12299933,2184,2939,3216,,,1714736092
12299952,3740,3257,,,,1714725577
12299979,2317,3892,2783,,,1714735504
12300022,2381,2210,,,,1714724190
12300065,4395,3241,3100,,,1714736481
12300090,3639,2569,,,,1714735555
12300111,,,,,,1714727370
12300112,2159,3132,2129,,,1714730987
12300122,4000,2476,,,,1714727937
12300159,2073,2456,,,,1714731159
12300228,2704,2210,,,,1714748709
12300262,2499,2668,,,,1714733645
12300263,,,,,,1714721881
12300264,1902,5151,4861,,,1714730233
12300269,79779,82786,2475,,,1714818139
12300335,1928,2191,,,,1714724191
12300356,2590,3371,,,,1714724790
12300396,2440,1685,,,,1714736300
12300397,1667,4393,187,,,1714757542
12300398,2899,2108,,,,1714728606
12300425,11042,3398,,,,1714731416
12300450,2394,3183,2395,,,1714741894
12300483,11093,1616,,,,1714731360
12300496,1994,2995,,,,1714727867
12300497,2209,2312,,,,1714734600
12300498,3344,2373,,,,1714731394
12300516,10849,12213,,,,1714721559
12300544,3135,1841,2117,,,1714732199
12300545,5787,3957,,,,1714733089
12300546,3133,3229,,,,1714730483
12300594,2350,4633,,,,1714730460
12300610,1893,3183,,,,1714727845
12300620,2290,2723,,,,1714746255
12300657,1442,332,,,,1714742230
12300659,5125,3520,4672,,,1714745705
12300674,2052,2563,,,,1714732963
12300688,3203,2355,,,,1714734302
12300740,2422,3208,,,,1714729957
12300797,3302,4238,2274,,,1714744913
12300835,1767,2068,,,,1714733743
12300836,3453,2352,,,,1714735581
12300862,2359,1946,,,,1714735696
12300971,2114,2421,,,,1714737160
12301004,2516,2137,,,,1714737123
12301005,4916,4637,,,,1714745795
12301029,4563,80219,,,,1714733708
12301030,2471,2902,,,,1714729670
12301031,2202,2111,,,,1714729411
12301034,2223,2798,2839,,,1714732820
12301039,10231,2992,,,,1714730457
12301049,1758,3201,,,,1714745703
12301053,3880,2948,,,,1714675946
12301128,3476,3320,3706,,,1714752672
12301140,2572,2977,2157,,,1714736533
12301215,2242,2837,3044,,,1714741622
12301217,2093,2278,2260,,,1714742011
12302789,,,,,,
12260084,,,,,,1714673721
12261530,2366,1992,,,,1714747785
12261531,,,,,,1714760073
12261592,1827,2396,,,,1714660752
12261593,1460,3379,3389,,,1714683541
12276770,3567,2190,,,,1714817591
12276777,2349,3084,4182,,,1714808850
12276778,4311,2756,110738,,,1714712700
12276779,2173,3670,113847,,,1714711685
12276805,2275,3528,2469,,,1714761994
12276806,1782,3149,,,,1714657086
12276807,1620,2295,2987,,,1714665027
12276808,2979,4279,4121,,,1714758758
12276812,4271,3920,1928,,,1714753463
12276813,2473,3702,2436,,,1714677913
12276814,2528,2045,,,,1714680674
12276815,,,,,,1714660609
12276816,2343,1946,,,,1714657666
12276817,2311,2853,,,,1714747535
12276818,2395,3222,,,,1714671346
12276819,4128,2357,,,,1714668508
12276824,,,,,,1714674906
12276825,1696,2778,,,,1714765603
12276826,2096,2162,,,,1714767512
12276828,1799,2707,,,,1714694909
12276829,3116,2373,,,,1714689856
12276830,,,,,,1714682855
12276832,2728,2403,,,,1714726555
12276833,1813,1793,3258,,,1714737093
12276834,2747,2384,11604,,,1714728827
12276835,2553,3524,,,,1714744623
12276836,1943,1801,,,,1714736438
12276837,,,,,,1714749366
12276838,3654,868,2412,,,1714734352
12276839,2253,3549,,,,1714744446
12276841,4527,9427,,,,1714728848
12276842,4065,3037,,,,1714828627
12276844,3245,5292,,,,1714727068
12276845,2356,2312,,,,1714751786
12276846,1654,1913,3452,,,1714737027
12276855,4044,3399,,,,1714666971
12276856,1554,3450,,,,1714672980
12276858,,,,,,1714728467
12276859,1793,3452,,,,1714830973
12276860,3385,2276,4215,,,1714753201
12276862,4135,4024,2796,,,1714664332
12276864,5991,3756,,,,1714658100
12276865,1987,2525,3329,,,1714742630
12276866,1587,3989,3714,,,1714666781
12276868,2272,2210,,,,1714761039
12276923,3061,2150,2950,,,1714831430
12276926,3208,16215,1705,,,1714746729
12276928,2285,3364,2755,,,1714662594
12276930,2114,2372,,,,1714748340
12276931,3403,2487,2639,,,1714757504
12276933,2565,2231,2515,,,1714755266
12276934,1415,2213,,,,1714653966
12276935,2741,2902,,,,1714822277
12276974,2262,2337,2091,,,1714743011
12276977,2444,3262,,,,1714822971
12276979,2219,1833,,,,1714663285
12276982,,,,,,1714735028
12276984,3179,3023,3698,,,1714733376
12276985,2422,2366,,,,1714817065
12276988,2617,4304,4541,,,1714753014
12295110,4534,2227,,,,1714734572
12295121,99779,2698,,,,1714739686
12295137,4029,2772,,,,1714735364
12295180,3633,2574,,,,1714740544
12295181,3448,2742,83019,,,1714645746
12295203,,,,,,
12295353,4050,4402,,,,1714656950
12295374,3332,3738,2111,,,1714738726
12295414,1216,2805,,,,1714746961
12295438,1844,2514,2726,,,1714743891
12295535,2311,4232,,,,1714656894
12295588,2601,2181,2520,,,1714657854
12295739,2146,3079,,,,1714744900
12295981,1739,1125,,,,1714671159
12296111,2697,2002,,,,1714671634
12296133,2460,4169,,,,1714665282
12296180,3463,57596,,,,1714606139
12296279,2003,3214,,,,1714675515
12296445,2193,2002,,,,1714664993
12297011,2471,2942,3528,,,1714698561
12297602,4513,3651,1826,,,1714661382
12297637,2558,3786,,,,1714657402
12297684,1849,418,,,,1714654016
12297829,2804,4165,3689,,,1714745818
12297842,1558,5416,2498,,,1714659474
12298084,3124,3387,3110,,,1714661546
12298085,2732,4011,60957,,,1714668259
12298215,1500,2282,,,,1714656700
12298247,2301,1640,,,,1714657540
12298341,3066,2844,,,,1714654828
12298342,3547,3099,,,,1714665526
12298430,4298,3893,3700,,,1714661220
12298435,2527,2528,,,,1714665088
12298441,,,,,,1714680000
12298510,1960,3213,,,,1714671145
12298511,2202,1838,,,,1714666520
12298534,2729,4915,,,,1714671218
12298542,2140,2403,,,,1714683534
12298543,1453,1975,,,,1714685170
12298547,2148,1678,,,,1714664891
12298549,2008,3036,,,,1714732602
12298550,2602,2306,2433,,,1714741889
12298551,2586,2723,,,,1714726529
12298553,2309,3253,,,,1714734068
12298582,,,,,,1714664232
12298585,1900,1941,,,,1714662614
12298586,2987,2613,,,,1714668609
12298595,1806,,,,,1714670699
12298599,3041,2222,,,,1714665963
12298644,1834,4127,,,,1714666458
12298718,2490,2191,,,,1714661750
12298737,1995,2114,2928,,,1714668601
12298767,2038,2472,,,,1714661060
12298795,2109,4221,,,,1714663420
12298800,1686,2549,,,,1714679654
12298801,2451,1464,,,,1714682678
12298802,2296,2170,,,,1714665442
12298803,2260,2213,,,,1714667605
12298804,2829,2087,,,,1714670611
12298806,1945,2481,,,,1714674373
12298945,3251,2675,,,,1714673903
12298993,2059,4451,3866,,,1714668993
12298994,2842,1746,,,,1714677099
12298995,2623,2846,,,,1714661783
12298996,1828,2169,,,,1714666721
12298997,5700,6032,,,,1714670871
12298998,4583,2865,2351,,,1714666213
12298999,2394,1840,,,,1714661318
12299034,3621,4274,,,,1714669468
12299042,2238,3390,,,,1714677586
12299454,1509,1441,,,,1714677178
12299478,2046,2106,4016,,,1714684295
12299479,3857,1769,1377,,,1714680300
12299492,2980,3133,,,,1714697873
12299493,1936,2573,,,,1714682660
12299494,1737,4040,,,,1714682285
12299503,2326,4910,,,,1714690122
12299621,2798,2584,2527,,,1714718094
12299627,1631,2107,,,,1714700632
12299628,,,,,,
12299649,2560,3408,3428,,,1714708757
12299654,,,,,,
12299656,5528,2390,7302,,,1714684578
12299857,1754,2614,3331,,,1714708291
12299916,3095,3830,,,,1714733206
12299933,2184,2939,3215,,,1714736092
12299952,3740,3256,,,,1714725577
12299979,2317,3892,2782,,,1714735504
12300022,2380,2211,,,,1714724190
12300065,4394,3242,3101,,,1714736481
12300090,3639,2568,,,,1714735555
12300111,,,,,,1714727370
12300112,2160,3132,2129,,,1714730987
12300122,4001,2477,,,,1714727937
12300123,2409,1893,,,,1714749985
12300159,2073,2457,,,,1714731159
12300228,2704,2210,,,,1714748709
12300262,2499,2667,,,,1714733645
12300263,,,,,,1714721881
12300264,1901,5152,4862,,,1714730233
12300269,79779,82787,2475,,,1714818139
12300302,6508,2848,,,,1714756382
12300335,1928,2190,,,,1714724191
12300355,4598,1494,,,,1714754213
12300356,2590,3372,,,,1714724790
12300396,2440,1684,,,,1714736300
12300397,1667,4393,186,,,1714757542
12300398,2898,2108,,,,1714728606
12300425,11042,3399,,,,1714731416
12300450,2395,3183,2396,,,1714741894
12300483,11093,1617,,,,1714731360
12300496,1994,2995,,,,1714727867
12300497,2208,2311,,,,1714734600
12300498,3343,2373,,,,1714731394
12300515,2246,3204,2386,,,1714755928
12300516,10849,12212,,,,1714721559
12300544,3134,1842,2116,,,1714732199
12300545,5787,3957,,,,1714733089
12300546,3134,3229,,,,1714730483
12300594,2350,4632,,,,1714730460
12300610,1892,3184,,,,1714727845
12300620,2290,2723,,,,1714746255
12300657,1441,333,,,,1714742230
12300659,5125,3520,4672,,,1714745705
12300674,2052,2563,,,,1714732963
12300688,3204,2355,,,,1714734302
12300740,2421,3207,,,,1714729957
12300797,3302,4238,2273,,,1714744913
12300835,1766,2068,,,,1714733743
12300836,3454,2353,,,,1714735581
12300862,2358,1947,,,,1714735696
12300935,2355,1468,,,,1714747661
12300971,2115,2421,,,,1714737160
12300999,4631,1775,,,,1714760612
12301004,2516,2137,,,,1714737123
12301005,4915,4637,,,,1714745795
12301029,4562,80219,,,,1714733708
12301030,2471,2902,,,,1714729670
12301031,2202,2111,,,,1714729411
12301032,2508,2545,3622,,,1714816927
12301034,2223,2797,2839,,,1714732820
12301039,10232,2992,,,,1714730457
12301049,1758,3200,,,,1714745703
12301053,3881,2948,,,,1714675946
12301060,1461,2473,,,,1714747005
12301127,2816,4161,,,,1714762933
12301128,3476,3319,3706,,,1714752672
12301140,2572,2977,2157,,,1714736533
12301215,2243,2838,3045,,,1714741622
12301216,4344,3433,,,,1714757996
12301217,2094,2277,2260,,,1714742011
12301323,1540,2005,,,,1714752923
12301329,2746,2053,2342,,,1714752313
12301357,2121,2856,5692,,,1714754361
12301358,5359,743,,,,1714755215
12301375,3062,3318,2819,,,1714763844
12301450,1834,2009,,,,1714750675
12301513,1954,2482,,,,1714747410
12301547,2075,1711,,,,1714769071
12301549,4127,2530,,,,1714762198
12301588,3018,2800,,,,1714762856
12301594,5150,2957,,,,1714754080
12301636,3654,2708,,,,1714759442
12301637,2304,3896,,,,1714755114
12301647,2491,2789,,,,1714763734
12301676,4639,2004,,,,1714774761
12301690,4261,5526,,,,1714763268
12301802,1667,3187,,,,1714753934
12302253,5543,3428,,,,1714780071
12302360,2933,5190,,,,1714783300
12302427,2739,2523,,,,1714776755
12302428,2724,2034,,,,1714791315
12302429,,,,,,
12302564,1904,2145,1732,,,1714798686
12302740,2424,4989,,,,1714812762
12302789,,,,,,
12302913,3410,3399,,,,1714813802
12303052,1608,2053,,,,1714813665
12303053,3331,5187,,,,1714813710
12303054,1998,3689,,,,1714817521
12303110,3812,4146,,,,1714813875
12303124,2931,2161,,,,1714818808
12303127,4384,2662,,,,1714818161
12303136,2319,2705,,,,1714815946
12303150,3947,2227,,,,1714813913
12303199,2280,3928,,,,1714812289
12303200,1959,2231,3105,,,1714826459
12303201,4,1870,2532,,,1714821026
12303202,1764,2785,2754,,,1714818869
12303219,1712,1955,,,,1714817487
12303226,2049,3328,,,,1714812386
12303264,4773,3719,3023,,,1714829711
12303271,1903,2832,,,,1714816450
12303314,3695,3819,2678,,,1714821660
12303413,1939,2706,,,,1714827903
12303435,2690,2706,,,,1714812757
12303437,1768,1175,,,,1714811873
12303484,3054,4681,,,,1714824839
12303589,3699,2137,,,,1714819529
12303632,1939,2650,2940,,,1714821927
12303664,2314,3378,2936,,,1714815777
12303737,2769,2625,,,,1714812840
12303789,2755,2994,,,,1714817634
12303790,,,,,,1714812409
12303819,2860,2306,,,,1714813058
12304022,1886,2159,,,,1714824014
12304047,3143,3886,,,,1714822351
12304086,,,,,,1714831685
12304192,1745,3799,,,,1714821626
12304489,2954,4129,3390,,,1714834240
12305630,2344,1767,,,,1714820623
12305645,2462,2354,5179,,,1714829474
12305646,,,,,,
12305659,,,,,,
12305678,4158,4584,,,,1714830488
12305690,2486,8742,11630,,,1714830234
12305691,2392,7544,8642,,,1714830163
12261530,2367,1991,,,,1714747785
12261531,,,,,,1714760073
12261565,3630,3124,4763,,,1714847521
12276770,3567,2191,,,,1714817591
12276771,2668,2822,2433,,,1714902033
12276777,2348,3083,4182,,,1714808850
12276778,4311,2756,110738,,,1714712700
12276779,2173,3670,113846,,,1714711685
12276780,2510,3935,2340,,,1714885472
12276782,3318,2545,,,,1714881746
12276805,2276,3528,2469,,,1714761994
12276808,2978,4278,4120,,,1714758758
12276809,4688,2498,2820,,,1714848373
12276810,2669,3523,,,,1714917067
12276811,2614,3875,,,,1714843617
12276812,4272,3920,1927,,,1714753463
12276817,2312,2852,,,,1714747535
12276825,1696,2778,,,,1714765603
12276826,2096,2163,,,,1714767512
12276827,2275,3234,811,,,1714837259
