match_id,city,stadium,venue_id,country
12261592,Madrid,Manolo Santana,21462,Spain
12261593,Madrid,Manolo Santana,21462,Spain
12261594,Madrid,Manolo Santana,21462,Spain
12276773,Guangzhou,Court 6,41623,China
12276774,Guangzhou,Court 2,41517,China
12276775,Guangzhou,Center Court,41518,China
12276783,Guangzhou,Center Court,41518,China
12276806,Porto Alegre,Indoor 2,44264,Brazil
12276807,Porto Alegre,Indoor 2,44264,Brazil
12276813,Porto Alegre,Indoor 1,44263,Brazil
12276814,Porto Alegre,Indoor 2,44264,Brazil
12276815,Porto Alegre,Indoor 1,44263,Brazil
12276816,Porto Alegre,Indoor 1,44263,Brazil
12276818,Porto Alegre,Indoor 2,44264,Brazil
12276819,Porto Alegre,Indoor 1,44263,Brazil
12276824,Porto Alegre,Indoor 1,44263,Brazil
12276828,Porto Alegre,Indoor 2,44264,Brazil
12276829,Porto Alegre,Indoor 1,44263,Brazil
12276830,Porto Alegre,Indoor 2,44264,Brazil
12276832,Aix-en-Provence,Court Eiffage,39317,France
12276833,Aix-en-Provence,Court Nissan,21546,France
12276834,Aix-en-Provence,Court Nissan,21546,France
12276835,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12276836,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12276838,Aix-en-Provence,Court Eiffage,39317,France
12276839,Aix-en-Provence,Court Nissan,21546,France
12276841,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12276844,Aix-en-Provence,Court 5,29612,France
12276846,Aix-en-Provence,Court 5,29612,France
12276855,Cagliari,Campo Centrale,31785,Italy
12276856,Cagliari,Campo Centrale,31785,Italy
12276857,Cagliari,Campo Centrale,31785,Italy
12276858,Cagliari,Campo Centrale,31785,Italy
12276861,Cagliari,Campo 14,31783,Italy
12276862,Cagliari,Campo 2,31784,Italy
12276863,Cagliari,Campo 14,31783,Italy
12276864,Cagliari,Campo Centrale,31785,Italy
12276865,Cagliari,Campo Centrale,31785,Italy
12276866,Cagliari,Campo 14,31783,Italy
12276924,Saint Malo,Court 2,26629,France
12276925,Saint Malo,Court 1,26627,France
12276926,Saint Malo,Indoor 1,44247,France
12276927,Saint Malo,Central,29581,France
12276928,Saint Malo,Central,29581,France
12276929,Saint Malo,Central,29581,France
12276934,Saint Malo,Court 1,26627,France
12276937,Saint Malo,Court 1,26627,France
12276938,Saint Malo,Central,29581,France
12276974,Lleida,Centre Court,44253,Spain
12276975,Lleida,Centre Court,44253,Spain
12276976,Lleida,Court 2,44262,Spain
12276978,Lleida,Centre Court,44253,Spain
12276979,Lleida,Centre Court,44253,Spain
12276981,Lleida,Court 1,44254,Spain
12276982,Lleida,Centre Court,44253,Spain
12276983,Lleida,Centre Court,44253,Spain
12276984,Lleida,Centre Court,44253,Spain
12276986,Lleida,Court 1,44254,Spain
12276987,Lleida,Court 2,44262,Spain
12287005,Porto Alegre,Indoor 1,44263,Brazil
12287009,Porto Alegre,Indoor 2,44264,Brazil
12287012,Porto Alegre,Indoor 2,44264,Brazil
12288414,Porto Alegre,Court 3,44228,Brazil
12288415,Porto Alegre,Indoor 2,44264,Brazil
12288416,Porto Alegre,Court 2,44229,Brazil
12288417,Porto Alegre,Indoor 1,44263,Brazil
12288418,Porto Alegre,Court 2,44229,Brazil
12288419,Porto Alegre,Indoor 1,44263,Brazil
12288420,Porto Alegre,Indoor 1,44263,Brazil
12288421,Porto Alegre,Indoor 2,44264,Brazil
12288918,Cagliari,Campo 14,31783,Italy
12288919,Cagliari,Campo 2,31784,Italy
12288922,Cagliari,Campo Centrale,31785,Italy
12288925,Cagliari,Campo Centrale,31785,Italy
12288926,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12288931,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12288932,Aix-en-Provence,COURT CREDIT AGRICOLE,39312,France
12289660,Anapoima,Court 1,34126,Colombia
12289664,Anapoima,Court 1,34126,Colombia
12289667,Anapoima,Court 6,34128,Colombia
12289670,Anapoima,Court 2,34125,Colombia
12289671,Anapoima,Court 6,34128,Colombia
12289677,Anapoima,Court 2,34125,Colombia
12289691,Anapoima,Court 7,34131,Colombia
12291698,Lleida,Centre Court,44253,Spain
12291704,Lleida,Centre Court,44253,Spain
12292820,Anapoima,Court 6,34128,Colombia
12292823,Anapoima,Court 3,34124,Colombia
12292824,Anapoima,Court 3,34124,Colombia
12292828,Anapoima,Court 1,34126,Colombia
12292930,Anapoima,Court 2,34125,Colombia
12292931,Anapoima,Court 1,34126,Colombia
12292932,Anapoima,Court 3,34124,Colombia
12292933,Anapoima,Court 7,34131,Colombia
12292934,Anapoima,Court 6,34128,Colombia
12292935,Anapoima,Court 7,34131,Colombia
12292936,Anapoima,Court 2,34125,Colombia
12292937,Anapoima,Court 7,34131,Colombia
12293472,Kursumlijska Banja,Court 2,39050,Serbia
12293474,Orange Park,Court 1,21195,USA
12293477,Orange Park,Court 1,21195,USA
12293483,Santa Margherita Di Pula,Court 11,18590,Italy
12293486,Nottingham,Court 2,17205,England
12293487,Orange Park,Court 2,21201,USA
12293490,Santa Margherita Di Pula,Court 11,18590,Italy
12293495,Yecla,Court 2,39665,Spain
12293496,Yecla,Court 1,39667,Spain
12293497,Osijek,Court 5,34773,Croatia
12293501,Yecla,Court 3,39668,Spain
12293505,Osijek,Court 4,34775,Croatia
12293507,Osijek,Court 6,34771,Croatia
12293508,Osijek,Court 7,34770,Croatia
12293509,Santa Margherita Di Pula,Court 11,18590,Italy
12293510,Osijek,Court 8,34774,Croatia
12293516,Monastir,Centre Court,34777,Tunisia
12293524,Wiesbaden,Court 4,21334,Germany
12293528,Wiesbaden,Court 4,21334,Germany
12293530,Wiesbaden,Court 3,21333,Germany
12293531,Monastir,Court 3,23363,Tunisia
12293534,Monastir,Court 1,23881,Tunisia
12293535,Wiesbaden,Centre Court,44225,Germany
12293541,Monastir,Court 3,23363,Tunisia
12293558,Porto Alegre,Indoor 2,44264,Brazil
12293559,Porto Alegre,Indoor 1,44263,Brazil
12293564,Porto Alegre,Indoor 1,44263,Brazil
12293652,Xalapa,Court 5,44234,Mexico
12293653,Xalapa,Stadium,44258,Mexico
12293656,Xalapa,Court 5,44234,Mexico
12293657,Xalapa,Stadium,44258,Mexico
12293728,Kursumlijska Banja,Court 3,39051,Serbia
12293729,Kursumlijska Banja,Court 1,39048,Serbia
12293730,Kursumlijska Banja,Court 4,39044,Serbia
12293739,"Boca Raton, FL",Stadium,44256,USA
12293741,"Boca Raton, FL",Court 11,37879,USA
12293743,"Boca Raton, FL",Stadium,44256,USA
12293745,"Boca Raton, FL",Stadium,44256,USA
12293747,"Boca Raton, FL",Court 10,37861,USA
12293748,"Boca Raton, FL",Court 10,37861,USA
12293750,"Boca Raton, FL",Court 8,37293,USA
12293751,"Boca Raton, FL",Court 10,37861,USA
12293756,Bonita Springs,Championship Court,34729,USA
12293757,Bonita Springs,Court 2,32078,USA
12293758,Bonita Springs,Grandstand,25130,USA
12293759,Bonita Springs,Championship Court,34729,USA
12293760,Bonita Springs,Court 2,32078,USA
12293761,Bonita Springs,Championship Court,34729,USA
12295042,Yecla,Court 2,39665,Spain
12295043,Yecla,Court 1,39667,Spain
12295101,Santa Margherita Di Pula,Court 11,18590,Italy
12295104,Santa Margherita Di Pula,Court 12,19221,Italy
12295105,Santa Margherita Di Pula,Court 12,19221,Italy
12295106,Santa Margherita Di Pula,Court 12,19221,Italy
12295110,Santa Margherita Di Pula,Court 8,34403,Italy
12295121,Santa Margherita Di Pula,Court 8,34403,Italy
12295130,Hammamet,Court 6,18336,Tunisia
12295137,Santa Margherita Di Pula,Court 6,34381,Italy
12295143,Nottingham,Court 1,17202,England
12295148,Hammamet,Court 5,18337,Tunisia
12295151,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12295152,Kursumlijska Banja,Court 4,39044,Serbia
12295162,Kursumlijska Banja,Court 3,39051,Serbia
12295172,Hammamet,Court 6,18336,Tunisia
12295180,Santa Margherita Di Pula,Court 4,34380,Italy
12295181,Santa Margherita Di Pula,Court 8,34403,Italy
12295220,Monastir,Court 6,23890,Tunisia
12295223,Monastir,Court 2,23360,Tunisia
12295300,Osijek,Court 5,34773,Croatia
12295352,Nottingham,Court 2,17205,England
12295353,Nottingham,Court 5,17221,England
12295369,Yecla,Court 3,39668,Spain
12295374,Santa Margherita Di Pula,Court 7,34378,Italy
12295430,Antalya,Court 21,28266,Turkey
12295438,Santa Margherita Di Pula,Court 6,34381,Italy
12295516,Monastir,Court 5,23362,Tunisia
12295525,Antalya,Court 20,28269,Turkey
12295535,Nottingham,Court 6,23510,England
12295539,Nottingham,Court 2,17205,England
12295550,Nottingham,Court 5,17221,England
12295555,Varberg,Court 3,25156,Sweden
12295558,Varberg,Court 2,25155,Sweden
12295588,Nottingham,Show Court,44196,England
12295590,Aix-en-Provence,Court Nissan,21546,France
12295614,Wiesbaden,Court 4,21334,Germany
12295720,Cagliari,Campo 14,31783,Italy
12295735,Nottingham,Court 4,17207,England
12295739,Santa Margherita Di Pula,Court 7,34378,Italy
12295812,Varberg,Court 1,25157,Sweden
12295817,Antalya,Court 2,31437,Turkey
12295840,Osijek,Court 8,34774,Croatia
12295842,Wiesbaden,Court 4,21334,Germany
12295981,Anapoima,Court 6,34128,Colombia
12296103,Orange Park,Court 3,21200,USA
12296104,Orange Park,Court 1,21195,USA
12296105,Orange Park,Court 4,21199,USA
12296106,Orange Park,Court 3,21200,USA
12296107,Orange Park,Court 2,21201,USA
12296108,Orange Park,Court 3,21200,USA
12296109,Orange Park,Court 4,21199,USA
12296111,Anapoima,Court 2,34125,Colombia
12296133,Anapoima,Court 3,34124,Colombia
12296151,"Boca Raton, FL",Court 11,37879,USA
12296152,"Boca Raton, FL",Court 8,37293,USA
12296153,"Boca Raton, FL",Court 10,37861,USA
12296154,"Boca Raton, FL",Court 8,37293,USA
12296155,"Boca Raton, FL",Court 12,44271,USA
12296156,"Boca Raton, FL",Court 7,37296,USA
12296157,"Boca Raton, FL",Court 11,37879,USA
12296158,"Boca Raton, FL",Court 7,37296,USA
12296178,Bonita Springs,Championship Court,34729,USA
12296179,Bonita Springs,Court 2,32078,USA
12296180,Bonita Springs,Championship Court,34729,USA
12296181,Bonita Springs,Court 2,32078,USA
12296182,Bonita Springs,Championship Court,34729,USA
12296183,Bonita Springs,Grandstand,25130,USA
12296184,Bonita Springs,Grandstand,25130,USA
12296185,Bonita Springs,Grandstand,25130,USA
12296279,Anapoima,Court 6,34128,Colombia
12296445,Anapoima,Court 2,34125,Colombia
12297011,Xalapa,Court 3,44232,Mexico
12297018,Gifu,Centre Court,44244,Japan
12297020,Gifu,Court B3,44242,Japan
12297021,Xalapa,Court 3,44232,Mexico
12297022,Xalapa,Stadium,44258,Mexico
12297023,Xalapa,Court 3,44232,Mexico
12297024,Xalapa,Stadium,44258,Mexico
12297025,Xalapa,Court 3,44232,Mexico
12297026,Xalapa,Court 5,44234,Mexico
12297034,Gifu,Centre Court,44244,Japan
12297159,Gifu,Court B6,44246,Japan
12297170,Gifu,Centre Court,44244,Japan
12297278,Gifu,Court B1,44243,Japan
12297336,Gifu,Court B4,44245,Japan
12297534,Kursumlijska Banja,Court 3,39051,Serbia
12297556,Osijek,Court 1,39280,Croatia
12297572,Gifu,Court B6,44246,Japan
12297576,Sabadell,Court 3,18546,Spain
12297589,Varberg,Court 4,25158,Sweden
12297590,Sabadell,Court 2,23734,Spain
12297602,Osijek,Court 7,34770,Croatia
12297633,Sabadell,Court 4,18547,Spain
12297637,Kursumlijska Banja,Court 4,39044,Serbia
12297638,Kursumlijska Banja,Court 1,39048,Serbia
12297639,Kursumlijska Banja,Court 2,39050,Serbia
12297640,Kursumlijska Banja,Court 3,39051,Serbia
12297641,Kursumlijska Banja,Court 1,39048,Serbia
12297668,Monastir,Court 4,23364,Tunisia
12297671,Lopota,Court 2,44182,Georgia
12297674,Lopota,Center Court,44179,Georgia
12297681,Sabadell,Court 5,18633,Spain
12297684,Sabadell,Court 5,18633,Spain
12297685,Sabadell,Court 4,18547,Spain
12297726,Osijek,Court 5,34773,Croatia
12297727,Osijek,Court 6,34771,Croatia
12297740,Monastir,Centre Court,34777,Tunisia
12297741,Monastir,Court 6,23890,Tunisia
12297748,Lopota,Court 4,44198,Georgia
12297768,Monastir,Centre Court,34777,Tunisia
12297824,Antalya,Court 21,28266,Turkey
12297825,Antalya,Court 4,18123,Turkey
12297826,Antalya,Court 20,28269,Turkey
12297827,Antalya,Court 4,18123,Turkey
12297828,Antalya,Court 5,18121,Turkey
12297829,Santa Margherita Di Pula,Court 11,18590,Italy
12297842,Nottingham,Court 4,17207,England
12297843,Nottingham,Show Court,44196,England
12297844,Nottingham,Show Court,44196,England
12297878,Antalya,Court 2,31437,Turkey
12297879,Osijek,Court 6,34771,Croatia
12297880,Osijek,Court 4,34775,Croatia
12297881,Osijek,Court 6,34771,Croatia
12297903,Osijek,Court 8,34774,Croatia
12297924,Lopota,Court 3,44180,Georgia
12297964,Antalya,Court 3,18122,Turkey
12297965,Antalya,Court 22,28265,Turkey
12297966,Antalya,Court 1,17286,Turkey
12297967,Antalya,Court 3,18122,Turkey
12297978,Osijek,Court 4,34775,Croatia
12297986,Nottingham,Court 6,23510,England
12297990,Aix-en-Provence,Court Eiffage,39317,France
12298012,Monastir,Court 2,23360,Tunisia
12298013,Monastir,Court 6,23890,Tunisia
12298014,Monastir,Court 1,23881,Tunisia
12298044,Monastir,Court 3,23363,Tunisia
12298084,Osijek,Court 4,34775,Croatia
12298085,Wiesbaden,Centre Court,44225,Germany
12298086,Osijek,Court 7,34770,Croatia
12298087,Wiesbaden,Centre Court,44225,Germany
12298088,Wiesbaden,Court 3,21333,Germany
12298097,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12298098,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12298099,Kursumlijska Banja,Court 2,39050,Serbia
12298100,Kursumlijska Banja,Court 4,39044,Serbia
12298101,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12298103,Kursumlijska Banja,Court 4,39044,Serbia
12298149,Varberg,Court 4,25158,Sweden
12298150,Varberg,Court 3,25156,Sweden
12298151,Varberg,Court 1,25157,Sweden
12298152,Varberg,Court 4,25158,Sweden
12298153,Varberg,Court 2,25155,Sweden
12298187,Varberg,Court 2,25155,Sweden
12298211,Yecla,Court 3,39668,Spain
12298213,Yecla,Court 2,39665,Spain
12298214,Yecla,Court 1,39667,Spain
12298215,Yecla,Court 1,39667,Spain
12298221,Kursumlijska Banja,Court 2,39050,Serbia
12298225,Kursumlijska Banja,Court 1,39048,Serbia
12298245,Wiesbaden,Centre Court,44225,Germany
12298247,Wiesbaden,Centre Court,44225,Germany
12298275,Hammamet,Court 5,18337,Tunisia
12298276,Hammamet,Court 3,18292,Tunisia
12298277,Hammamet,Court 4,18290,Tunisia
12298278,Hammamet,Court 3,18292,Tunisia
12298279,Hammamet,Court 4,18290,Tunisia
12298336,Nottingham,Court 1,17202,England
12298337,Nottingham,Court 6,23510,England
12298341,Nottingham,Court 1,17202,England
12298342,Nottingham,Court 5,17221,England
12298343,Sabadell,Court 3,18546,Spain
12298345,Sabadell,Court 2,23734,Spain
12298371,Antalya,Court 5,18121,Turkey
12298372,Antalya,Court 21,28266,Turkey
12298375,Antalya,Court 22,28265,Turkey
12298376,Antalya,Court 1,17286,Turkey
12298406,Osijek,Court 5,34773,Croatia
12298407,Osijek,Court 8,34774,Croatia
12298410,Kursumlijska Banja,Court 3,39051,Serbia
12298411,Kursumlijska Banja,Court 4,39044,Serbia
12298430,Wiesbaden,Court 3,21333,Germany
12298434,Osijek,Court 7,34770,Croatia
12298435,Orange Park,Court 1,21195,USA
12298436,Yecla,Court 2,39665,Spain
12298438,Yecla,Court 1,39667,Spain
12298441,Anapoima,Court 2,34125,Colombia
12298445,Monastir,Court 6,23890,Tunisia
12298447,Monastir,Court 5,23362,Tunisia
12298448,Monastir,Centre Court,34777,Tunisia
12298449,Monastir,Court 2,23360,Tunisia
12298450,Monastir,Court 1,23881,Tunisia
12298451,Monastir,Court 3,23363,Tunisia
12298452,Monastir,Court 4,23364,Tunisia
12298457,Varberg,Court 3,25156,Sweden
12298492,Osijek,Court 4,34775,Croatia
12298510,Orange Park,Court 3,21200,USA
12298511,Yecla,Court 1,39667,Spain
12298534,Orange Park,Court 1,21195,USA
12298541,Porto Alegre,Indoor 2,44264,Brazil
12298542,Porto Alegre,Indoor 1,44263,Brazil
12298543,Porto Alegre,Indoor 2,44264,Brazil
12298547,Orange Park,Court 4,21199,USA
12298549,Santa Margherita Di Pula,Court 12,19221,Italy
12298550,Santa Margherita Di Pula,Court 12,19221,Italy
12298551,Santa Margherita Di Pula,Court 12,19221,Italy
12298553,Santa Margherita Di Pula,Court 11,18590,Italy
12298582,Orange Park,Court 2,21201,USA
12298585,Bonita Springs,Grandstand,25130,USA
12298586,"Boca Raton, FL",Court 10,37861,USA
12298595,Anapoima,Court 1,34126,Colombia
12298599,Anapoima,Court 6,34128,Colombia
12298630,Xalapa,Court 3,44232,Mexico
12298644,Bonita Springs,Court 2,32078,USA
12298718,"Boca Raton, FL",Court 11,37879,USA
12298737,Bonita Springs,Championship Court,34729,USA
12298767,"Boca Raton, FL",Stadium,44256,USA
12298791,Porto Alegre,Indoor 2,44264,Brazil
12298795,Orange Park,Court 3,21200,USA
12298800,Anapoima,Court 3,34124,Colombia
12298801,Anapoima,Court 7,34131,Colombia
12298802,Anapoima,Court 1,34126,Colombia
12298803,Orange Park,Court 2,21201,USA
12298804,Orange Park,Court 4,21199,USA
12298806,Bonita Springs,Championship Court,34729,USA
12298945,Anapoima,Court 3,34124,Colombia
12298993,Anapoima,Court 7,34131,Colombia
12298994,Anapoima,Court 7,34131,Colombia
12298995,"Boca Raton, FL",Court 10,37861,USA
12298996,"Boca Raton, FL",Stadium,44256,USA
12298997,"Boca Raton, FL",Court 7,37296,USA
12298998,"Boca Raton, FL",Court 8,37293,USA
12298999,"Boca Raton, FL",Court 7,37296,USA
12299034,Bonita Springs,Grandstand,25130,USA
12299042,Anapoima,Court 1,34126,Colombia
12299454,Anapoima,Court 2,34125,Colombia
12299478,Bonita Springs,Court 2,32078,USA
12299479,Bonita Springs,Grandstand,25130,USA
12299492,Xalapa,Stadium,44258,Mexico
12299493,Xalapa,Court 5,44234,Mexico
12299494,Xalapa,Stadium,44258,Mexico
12299503,Xalapa,Court 5,44234,Mexico
12299621,Gifu,Court B6,44246,Japan
12299627,Gifu,Centre Court,44244,Japan
12299628,Xalapa,Stadium,44258,Mexico
12299649,Gifu,Court B1,44243,Japan
12299654,Xalapa,Stadium,44258,Mexico
12299656,Xalapa,Court 3,44232,Mexico
12299857,Gifu,Centre Court,44244,Japan
12299916,Lopota,Court 2,44182,Georgia
12299933,Lopota,Center Court,44179,Georgia
12299952,Antalya,Court 21,28266,Turkey
12299979,Antalya,Court 1,17286,Turkey
12300022,Antalya,Court 2,31437,Turkey
12300065,Varberg,Court 2,25155,Sweden
12300090,Monastir,Court 2,23360,Tunisia
12300111,Hammamet,Court 3,18292,Tunisia
12300112,Monastir,Court 1,23881,Tunisia
12300122,Santa Margherita Di Pula,Court 11,18590,Italy
12300159,Kursumlijska Banja,Court 7,41293,Serbia
12300228,Osijek,Court 4,34775,Croatia
12300262,Sabadell,Court 3,18546,Spain
12300263,Antalya,Court 4,18123,Turkey
12300264,Antalya,Court 5,18121,Turkey
12300269,Kursumlijska Banja,Court 4,39044,Serbia
12300335,Antalya,Court 3,18122,Turkey
12300356,Antalya,Court 1,17286,Turkey
12300396,Monastir,Court 1,23881,Tunisia
12300397,Osijek,Court 5,34773,Croatia
12300398,Monastir,Court 3,23363,Tunisia
12300425,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
12300450,Varberg,Court 1,25157,Sweden
12300483,Kursumlijska Banja,Court 4,39044,Serbia
12300496,Monastir,Centre Court,34777,Tunisia
12300497,Nottingham,Court 6,23510,England
12300498,Antalya,Court 2,31437,Turkey
12300516,Kursumlijska Banja,Court 3,39051,Serbia
12300544,Hammamet,Court 5,18337,Tunisia
12300545,Hammamet,Court 6,18336,Tunisia
12300546,Nottingham,Show Court,44196,England
12300594,Varberg,Court 1,25157,Sweden
12300610,Monastir,Court 2,23360,Tunisia
12300620,Osijek,Court 5,34773,Croatia
12300657,Wiesbaden,Centre Court,44225,Germany
12300659,Sabadell,Court 4,18547,Spain
12300674,Sabadell,Court 4,18547,Spain
12300688,Yecla,Court 1,39667,Spain
12300740,Hammamet,Court 4,18290,Tunisia
12300797,Sabadell,Court 3,18546,Spain
12300835,Monastir,Court 3,23363,Tunisia
12300836,Monastir,Centre Court,34777,Tunisia
12300862,Nottingham,Court 5,17221,England
12300971,Wiesbaden,Centre Court,44225,Germany
12301004,Nottingham,Show Court,44196,England
12301005,Varberg,Court 2,25155,Sweden
12301029,Kursumlijska Banja,Court 1,39048,Serbia
12301030,Nottingham,Court 5,17221,England
12301031,Nottingham,Court 6,23510,England
12301034,Nottingham,Court 1,17202,England
12301039,Kursumlijska Banja,Court 2,39050,Serbia
12301049,Osijek,Court 7,34770,Croatia
12301053,Bonita Springs,Court 2,32078,USA
12301128,"Boca Raton, FL",Stadium,44256,USA
12301140,Wiesbaden,Court 3,21333,Germany
12301215,Nottingham,Court 1,17202,England
12301217,Yecla,Court 1,39667,Spain
12302789,Wiesbaden,Centre Court,44225,Germany
12260084,Madrid,Manolo Santana,21462,Spain
12261530,Madrid,Manolo Santana,21462,Spain
12261531,Madrid,Manolo Santana,21462,Spain
12261592,Madrid,Manolo Santana,21462,Spain
12261593,Madrid,Manolo Santana,21462,Spain
12276770,Guangzhou,Indoor Court,44301,China
12276777,Guangzhou,Indoor Court,44301,China
12276778,Guangzhou,Indoor Court,44301,China
12276779,Guangzhou,Indoor Court,44301,China
12276805,Porto Alegre,Indoor 1,44263,Brazil
12276806,Porto Alegre,Indoor 2,44264,Brazil
12276807,Porto Alegre,Indoor 2,44264,Brazil
12276808,Porto Alegre,Indoor 2,44264,Brazil
12276812,Porto Alegre,Indoor 1,44263,Brazil
12276813,Porto Alegre,Indoor 1,44263,Brazil
12276814,Porto Alegre,Indoor 2,44264,Brazil
12276815,Porto Alegre,Indoor 1,44263,Brazil
12276816,Porto Alegre,Indoor 1,44263,Brazil
12276817,Porto Alegre,Indoor 2,44264,Brazil
12276818,Porto Alegre,Indoor 2,44264,Brazil
12276819,Porto Alegre,Indoor 1,44263,Brazil
12276824,Porto Alegre,Indoor 1,44263,Brazil
