match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12291702,1,full_time,False,False,13/5,15/8,2,394981816,False,0
12291704,1,full_time,False,False,1/7,6/11,1,394982136,False,0
12291704,1,full_time,False,False,18/3,19/5,2,394982208,True,0
12291706,1,full_time,True,False,14/11,14/6,1,394982507,False,0
12291706,1,full_time,True,False,11/2,19/4,2,394982525,False,0
12291709,1,full_time,True,True,2/9,4/2,1,394983467,False,0
12291709,1,full_time,True,True,8/2,6/9,2,394983497,False,0
12291711,1,full_time,False,True,13/4,16/4,1,394984005,True,0
12291711,1,full_time,False,True,6/4,7/5,2,394984033,False,0
12291712,1,full_time,True,True,8/2,6/7,1,394984194,True,0
12291712,1,full_time,True,True,16/8,11/8,2,394984270,True,0
12291714,1,full_time,True,True,0/8,7/2,1,394984460,False,0
12291714,1,full_time,True,True,8/5,12/8,2,394984654,False,0
12291819,1,full_time,True,True,12/2,19/10,1,394570714,True,0
12291819,1,full_time,True,True,4/4,11/4,2,394570844,False,0
12291832,1,full_time,True,False,7/5,0/6,1,394662732,True,0
12291832,1,full_time,True,False,7/8,17/7,2,394662936,True,0
12291833,1,full_time,True,True,6/5,1/6,1,395929996,False,0
12291833,1,full_time,True,True,17/2,12/9,2,395929999,True,0
12292132,1,full_time,False,False,10/10,9/11,1,395543219,True,0
12292132,1,full_time,False,False,19/7,3/2,2,395543306,False,0
12292140,1,full_time,True,False,8/7,17/3,1,395257758,True,0
12292140,1,full_time,True,False,0/7,18/5,2,395257865,False,0
12292146,1,full_time,True,True,11/5,0/4,1,395539021,False,0
12292146,1,full_time,True,True,13/11,4/3,2,395539214,False,0
12292148,1,full_time,True,True,3/3,11/10,1,395258169,False,0
12292148,1,full_time,True,True,16/5,9/7,2,395258265,False,0
12292151,1,full_time,False,False,7/10,6/11,1,395256471,True,0
12292151,1,full_time,False,False,12/9,7/3,2,395256517,False,0
12292279,1,full_time,False,True,18/8,18/5,1,395917146,True,0
12292279,1,full_time,False,True,15/5,15/4,2,395917337,True,0
12292282,1,full_time,True,False,9/11,11/9,1,395153456,True,0
12292282,1,full_time,True,False,1/11,1/6,2,395153498,True,0
12292287,1,full_time,True,True,1/2,12/11,1,395153194,False,0
12292287,1,full_time,True,True,3/8,13/9,2,395153218,True,0
12292484,1,full_time,False,False,6/7,0/3,1,396819191,False,0
12292484,1,full_time,False,False,15/5,1/4,2,396819192,False,0
12292485,1,full_time,True,False,12/3,13/7,1,396818442,False,0
12292485,1,full_time,True,False,15/6,17/4,2,396818523,False,0
12292487,1,full_time,True,True,2/4,11/7,1,396818651,True,0
12292487,1,full_time,True,True,1/9,2/8,2,396818653,False,0
12292489,1,full_time,True,True,14/3,7/8,1,396819666,False,0
12292489,1,full_time,True,True,10/11,0/4,2,396819702,False,0
12292490,1,full_time,True,True,18/2,15/11,1,396820000,True,0
12292490,1,full_time,True,True,6/8,8/2,2,396820182,False,0
12292491,1,full_time,True,False,2/7,6/10,1,396817725,True,0
12292491,1,full_time,True,False,8/10,11/9,2,396817930,False,0
12292492,1,full_time,False,False,15/7,9/10,1,396819258,True,0
12292492,1,full_time,False,False,19/11,5/7,2,396819453,True,0
12292681,1,full_time,False,True,13/8,3/8,1,397697594,True,0
12292681,1,full_time,False,True,1/11,6/2,2,397697595,True,0
12292682,1,full_time,True,True,2/6,13/4,1,397697625,True,0
12292682,1,full_time,True,True,13/4,2/8,2,397697626,True,0
12292683,1,full_time,True,True,1/10,15/3,1,397032012,True,0
12292683,1,full_time,True,True,17/2,7/6,2,397032039,False,0
12292684,1,full_time,False,True,9/2,7/3,1,397033315,False,0
12292684,1,full_time,False,True,17/7,12/4,2,397033566,True,0
12292685,1,full_time,True,True,6/3,15/7,1,397697865,True,0
12292685,1,full_time,True,True,14/10,1/6,2,397697939,False,0
12292688,1,full_time,True,True,14/6,11/7,1,397031794,True,0
12292688,1,full_time,True,True,12/6,8/5,2,397031814,False,0
12292689,1,full_time,False,True,9/11,19/5,1,397032170,True,0
12292689,1,full_time,False,True,7/9,18/7,2,397032255,False,0
12292691,1,full_time,False,False,17/7,9/5,1,397697529,False,0
12292691,1,full_time,False,False,7/8,13/8,2,397697530,True,0
12292692,1,full_time,False,False,2/4,0/5,1,397697539,True,0
12292692,1,full_time,False,False,3/11,18/5,2,397697553,False,0
12292693,1,full_time,True,False,19/6,15/9,1,397031726,True,0
12292693,1,full_time,True,False,10/6,2/4,2,397031730,True,0
12292694,1,full_time,False,True,5/7,5/2,1,397032731,False,0
12292694,1,full_time,False,True,14/2,14/11,2,397032796,True,0
12292820,1,full_time,False,False,18/9,1/6,1,398332455,False,0
12292820,1,full_time,False,False,8/7,15/5,2,398332458,False,0
12292821,1,full_time,True,False,2/10,8/4,1,398332783,False,0
12292821,1,full_time,True,False,17/10,4/10,2,398332899,False,0
12292822,1,full_time,False,False,2/5,2/11,1,398332465,False,0
12292822,1,full_time,False,False,14/8,5/10,2,398332472,False,0
12292823,1,full_time,False,False,2/8,12/10,1,398333612,True,0
12292823,1,full_time,False,False,4/4,12/8,2,398333653,False,0
12292825,1,full_time,False,False,7/10,7/6,1,398332541,False,0
12292825,1,full_time,False,False,6/8,1/10,2,398332542,False,0
12292826,1,full_time,False,True,9/3,8/8,1,398332752,True,0
12292826,1,full_time,False,True,4/3,15/8,2,398332775,True,0
12292827,1,full_time,True,False,0/2,10/5,1,398333303,False,0
12292827,1,full_time,True,False,3/11,6/2,2,398333306,False,0
12292828,1,full_time,True,False,12/7,17/8,1,398332429,False,0
12292828,1,full_time,True,False,9/2,17/4,2,398332430,True,0
12292829,1,full_time,False,True,4/6,8/8,1,398332637,False,0
12292829,1,full_time,False,True,7/3,0/7,2,398332684,False,0
12292849,1,full_time,True,False,2/4,13/4,1,397875080,True,0
12292849,1,full_time,True,False,12/4,8/11,2,397875398,True,0
12292850,1,full_time,False,False,18/11,2/3,1,397876140,True,0
12292850,1,full_time,False,False,10/3,0/9,2,397876284,True,0
12292851,1,full_time,False,False,12/7,16/11,1,397875672,True,0
12292851,1,full_time,False,False,6/6,14/7,2,397875727,True,0
12292852,1,full_time,False,False,14/6,14/9,1,397875016,True,0
12292852,1,full_time,False,False,19/7,16/6,2,397875018,True,0
12292853,1,full_time,True,True,16/4,3/8,1,397875000,False,0
12292853,1,full_time,True,True,13/11,4/6,2,397875002,False,0
12292860,1,full_time,False,False,4/10,19/4,1,396984191,False,0
12292860,1,full_time,False,False,7/6,6/4,2,396984315,True,0
12292861,1,full_time,False,False,0/5,0/4,1,396984370,True,0
12292861,1,full_time,False,False,6/7,19/7,2,396984375,False,0
12292863,1,full_time,False,False,0/8,4/6,1,397876040,False,0
12292863,1,full_time,False,False,5/2,17/4,2,397876129,True,0
12292876,1,full_time,False,True,18/6,0/4,1,397697648,False,0
12292876,1,full_time,False,True,18/3,11/6,2,397697649,True,0
12292877,1,full_time,True,False,2/8,9/9,1,397697857,True,0
12292877,1,full_time,True,False,11/9,8/10,2,397697860,False,0
12292878,1,full_time,True,False,5/7,1/6,1,397697807,True,0
12292878,1,full_time,True,False,6/6,6/11,2,397697814,False,0
12292930,1,full_time,False,True,11/10,0/6,1,398263894,False,0
12292930,1,full_time,False,True,14/6,15/6,2,398263917,False,0
12292931,1,full_time,True,False,3/2,19/3,1,398262914,False,0
12292931,1,full_time,True,False,14/6,0/8,2,398263098,True,0
12292932,1,full_time,True,False,5/7,12/2,1,398263592,True,0
12292932,1,full_time,True,False,18/9,6/7,2,398263679,True,0
12292933,1,full_time,True,True,0/4,5/5,1,398264457,False,0
12292933,1,full_time,True,True,14/9,14/2,2,398264488,True,0
12292934,1,full_time,False,False,9/2,3/5,1,398264308,False,0
12292934,1,full_time,False,False,17/11,11/3,2,398264317,True,0
12292935,1,full_time,True,False,14/8,5/9,1,398263705,False,0
12292935,1,full_time,True,False,15/8,11/2,2,398263724,False,0
12292936,1,full_time,False,False,3/5,13/5,1,398264247,False,0
12292936,1,full_time,False,False,18/10,18/9,2,398264260,False,0
12292937,1,full_time,True,True,14/6,11/2,1,398264367,False,0
12292937,1,full_time,True,True,16/4,10/8,2,398264404,True,0
12292938,1,full_time,True,False,11/3,7/5,1,397875640,True,0
12292938,1,full_time,True,False,9/8,8/8,2,397875651,True,0
12292939,1,full_time,True,False,11/9,14/6,1,397875035,False,0
12292939,1,full_time,True,False,14/4,8/7,2,397875037,False,0
12292941,1,full_time,True,True,14/7,0/7,1,397857930,True,0
12292941,1,full_time,True,True,12/7,16/5,2,397857938,True,0
12292942,1,full_time,True,False,8/11,16/11,1,397857885,False,0
12292942,1,full_time,True,False,5/10,13/9,2,397857886,True,0
12292943,1,full_time,True,False,18/3,19/10,1,397857995,False,0
12292943,1,full_time,True,False,3/7,6/9,2,397857997,False,0
12292944,1,full_time,False,False,3/7,6/8,1,397857897,False,0
12292944,1,full_time,False,False,3/8,5/6,2,397857899,True,0
12292945,1,full_time,False,True,17/5,0/8,1,397858009,False,0
12292945,1,full_time,False,True,10/5,12/10,2,397858026,False,0
12292946,1,full_time,True,True,13/11,5/3,1,397857618,True,0
12292946,1,full_time,True,True,9/3,15/5,2,397857817,True,0
12292947,1,full_time,True,True,16/4,16/9,1,397857844,True,0
12292947,1,full_time,True,True,1/2,1/6,2,397857856,False,0
12292948,1,full_time,True,False,6/7,11/2,1,397857227,True,0
12292948,1,full_time,True,False,11/7,17/6,2,397857266,True,0
12293427,1,full_time,False,False,15/4,6/2,1,393366323,True,0
12293427,1,full_time,False,False,10/11,6/9,2,393366359,True,0
12293430,1,full_time,False,True,17/4,0/4,1,393367233,True,0
12293430,1,full_time,False,True,10/7,15/11,2,393367295,True,0
12293433,1,full_time,True,False,2/7,6/6,1,394662266,False,0
12293433,1,full_time,True,False,17/4,16/4,2,394662434,False,0
12293440,1,full_time,False,True,8/5,1/4,1,393367957,True,0
12293440,1,full_time,False,True,7/2,14/5,2,393368042,True,0
12293441,1,full_time,True,True,11/3,4/5,1,395302045,False,0
12293441,1,full_time,True,True,7/9,8/3,2,395302054,True,0
12293442,1,full_time,False,True,7/7,16/9,1,394664305,False,0
12293442,1,full_time,False,True,1/10,3/7,2,394664419,False,0
12293445,1,full_time,True,False,16/3,4/2,1,395302184,True,0
12293445,1,full_time,True,False,6/3,19/5,2,395302204,False,0
12293448,1,full_time,True,True,4/8,16/7,1,395302308,False,0
12293448,1,full_time,True,True,13/11,14/9,2,395302316,True,0
12293451,1,full_time,True,True,11/5,15/2,1,394884010,False,0
12293451,1,full_time,True,True,12/6,9/4,2,394884126,True,0
12293457,1,full_time,False,False,14/9,8/5,1,394542341,False,0
12293457,1,full_time,False,False,4/10,8/10,2,394542596,False,0
12293459,1,full_time,False,True,5/8,11/9,1,394543674,True,0
12293459,1,full_time,False,True,12/5,4/6,2,394543738,True,0
12293460,1,full_time,False,False,9/8,8/5,1,396819064,False,0
12293460,1,full_time,False,False,18/11,10/9,2,396819117,False,0
12293463,1,full_time,False,True,19/3,16/3,1,394963279,True,0
12293463,1,full_time,False,True,8/9,11/9,2,394963519,False,0
12293464,1,full_time,False,True,0/11,10/6,1,394962732,False,0
12293464,1,full_time,False,True,10/10,7/5,2,394962830,True,0
12293465,1,full_time,True,False,13/7,8/2,1,394964002,True,0
12293465,1,full_time,True,False,8/10,11/10,2,394964041,False,0
12293468,1,full_time,False,False,15/2,18/11,1,394962110,True,0
12293468,1,full_time,False,False,9/4,7/4,2,394962192,False,0
12293469,1,full_time,False,False,6/3,2/11,1,394964506,False,0
12293469,1,full_time,False,False,0/11,11/6,2,394964531,True,0
12293470,1,full_time,False,True,3/6,8/5,1,394964247,True,0
12293470,1,full_time,False,True,0/6,15/2,2,394964269,True,0
12293471,1,full_time,True,True,18/9,9/3,1,395279242,True,0
12293471,1,full_time,True,True,17/11,15/10,2,395279276,False,0
12293472,1,full_time,True,True,1/2,3/11,1,395298941,False,0
12293472,1,full_time,True,True,3/8,3/2,2,395298961,False,0
12293473,1,full_time,True,True,7/11,17/4,1,395279382,True,0
12293473,1,full_time,True,True,3/2,8/5,2,395279568,True,0
12293474,1,full_time,False,True,2/8,12/10,1,397031747,False,0
12293474,1,full_time,False,True,9/6,0/2,2,397031749,False,0
12293475,1,full_time,True,True,4/11,10/2,1,395301782,True,0
12293475,1,full_time,True,True,7/3,3/5,2,395301792,False,0
12293476,1,full_time,True,True,7/10,0/5,1,396818768,True,0
12293476,1,full_time,True,True,9/10,11/6,2,396818775,True,0
12293477,1,full_time,False,False,2/7,1/8,1,397031765,False,0
12293477,1,full_time,False,False,19/7,7/2,2,397031781,False,0
12293478,1,full_time,False,False,17/3,9/11,1,396818841,True,0
12293478,1,full_time,False,False,17/8,15/6,2,396818842,True,0
12293480,1,full_time,True,False,18/4,16/11,1,395301964,True,0
12293480,1,full_time,True,False,6/11,8/6,2,395301982,True,0
12293481,1,full_time,True,True,0/9,14/5,1,395656604,False,0
12293481,1,full_time,True,True,11/11,9/2,2,395656638,True,0
12293482,1,full_time,False,False,4/7,2/10,1,396817552,True,0
12293482,1,full_time,False,False,16/4,17/5,2,396817561,False,0
12293483,1,full_time,False,True,4/11,16/10,1,395656824,False,0
12293483,1,full_time,False,True,15/9,18/9,2,395656828,False,0
12293484,1,full_time,True,False,8/2,18/10,1,395280044,False,0
12293484,1,full_time,True,False,2/3,14/5,2,395280048,False,0
12293485,1,full_time,False,False,18/4,14/11,1,396818919,False,0
12293485,1,full_time,False,False,4/3,7/7,2,396818973,True,0
12293486,1,full_time,False,False,4/7,11/7,1,396818823,True,0
12293486,1,full_time,False,False,18/9,17/2,2,396818826,True,0
12293487,1,full_time,False,True,15/3,17/9,1,397032424,False,0
12293487,1,full_time,False,True,6/2,14/7,2,397032604,False,0
12293488,1,full_time,True,True,7/5,18/9,1,396818752,True,0
12293488,1,full_time,True,True,1/11,10/5,2,396818758,False,0
12293489,1,full_time,True,False,19/5,13/8,1,395538079,,0
12293489,1,full_time,True,False,17/5,5/5,2,395538167,,0
12293490,1,full_time,False,True,2/10,5/4,1,395656546,True,0
12293490,1,full_time,False,True,11/6,0/3,2,395656562,False,0
12293491,1,full_time,True,True,17/7,18/11,1,395542051,True,0
12293491,1,full_time,True,True,4/3,9/3,2,395542112,False,0
12293492,1,full_time,False,False,16/6,1/9,1,395153081,False,0
12293492,1,full_time,False,False,3/11,16/9,2,395153136,True,0
12293493,1,full_time,False,False,9/2,16/6,1,396817228,True,0
12293493,1,full_time,False,False,10/8,19/2,2,396817248,True,0
12293494,1,full_time,True,False,13/2,19/5,1,395539636,False,0
12293494,1,full_time,True,False,7/2,8/2,2,395539801,False,0
12293495,1,full_time,True,False,11/10,19/4,1,395152906,True,0
12293495,1,full_time,True,False,0/11,10/10,2,395152950,False,0
12293496,1,full_time,False,True,15/3,8/8,1,395152615,True,0
12293496,1,full_time,False,True,11/9,4/3,2,395152684,True,0
12293497,1,full_time,True,False,12/7,4/6,1,395538591,True,0
12293497,1,full_time,True,False,14/8,14/10,2,395538800,False,0
12293498,1,full_time,False,True,1/3,18/3,1,395278368,True,0
12293498,1,full_time,False,True,5/5,2/4,2,395278398,False,0
12293499,1,full_time,True,False,4/6,19/10,1,394569140,False,0
12293499,1,full_time,True,False,11/11,10/4,2,394569270,True,0
12293500,1,full_time,False,True,11/9,6/5,1,395278950,True,0
12293500,1,full_time,False,True,17/3,2/9,2,395278956,False,0
12293501,1,full_time,True,True,16/8,11/4,1,395154284,True,0
12293501,1,full_time,True,True,17/4,16/10,2,395154359,True,0
12293502,1,full_time,False,False,5/6,9/7,1,394569935,True,0
12293502,1,full_time,False,False,5/5,9/2,2,394569991,False,0
12293503,1,full_time,False,False,10/5,14/9,1,395256843,True,0
12293503,1,full_time,False,False,4/7,10/7,2,395257062,True,0
12293506,1,full_time,True,True,2/5,3/10,1,395259023,True,0
12293506,1,full_time,True,True,17/4,11/2,2,395259066,False,0
12293507,1,full_time,False,True,14/6,2/2,1,395256031,True,0
12293507,1,full_time,False,True,5/3,11/11,2,395256067,False,0
12293508,1,full_time,True,True,9/9,16/3,1,395259767,False,0
12293508,1,full_time,True,True,9/8,7/9,2,395259819,True,0
12293509,1,full_time,True,True,7/5,11/2,1,395656277,True,0
12293509,1,full_time,True,True,5/11,1/9,2,395656286,True,0
12293510,1,full_time,True,False,9/4,2/6,1,395259468,False,0
12293510,1,full_time,True,False,17/3,2/2,2,395259469,False,0
12293513,1,full_time,True,True,2/5,17/8,1,394441307,True,0
12293513,1,full_time,True,True,7/7,18/4,2,394441430,True,0
12293517,1,full_time,False,True,2/7,12/9,1,396606435,True,0
12293517,1,full_time,False,True,19/7,16/8,2,396606491,True,0
12293519,1,full_time,True,True,12/4,5/9,1,398965399,True,0
12293519,1,full_time,True,True,10/5,6/3,2,398965446,True,0
12293523,1,full_time,True,False,12/2,17/6,1,396606668,False,0
12293523,1,full_time,True,False,11/2,1/2,2,396606708,True,0
12293524,1,full_time,True,True,8/9,9/5,1,396606287,True,0
12293524,1,full_time,True,True,18/9,3/9,2,396606290,False,0
12293527,1,full_time,False,True,16/4,3/5,1,398964298,True,0
12293527,1,full_time,False,True,8/8,0/8,2,398964473,True,0
12293528,1,full_time,False,False,18/9,1/3,1,394647874,True,0
12293528,1,full_time,False,False,11/2,9/3,2,394647929,True,0
12293529,1,full_time,False,False,13/9,5/9,1,394439682,True,0
12293529,1,full_time,False,False,4/8,18/5,2,394439902,True,0
12293530,1,full_time,True,True,10/5,9/3,1,396606924,False,0
12293530,1,full_time,True,True,16/11,17/2,2,396606948,False,0
12293531,1,full_time,True,True,0/3,6/8,1,394440355,False,0
12293531,1,full_time,True,True,16/8,1/3,2,394440505,False,0
12293533,1,full_time,False,True,6/3,16/3,1,396607020,,0
12293533,1,full_time,False,True,15/6,17/9,2,396607027,,0
12293534,1,full_time,False,False,11/4,8/11,1,394440966,False,0
12293534,1,full_time,False,False,7/3,6/8,2,394440972,False,0
12293535,1,full_time,True,False,6/4,10/2,1,396607375,True,0
12293535,1,full_time,True,False,18/10,0/6,2,396607543,False,0
12293536,1,full_time,False,True,17/9,4/5,1,394441055,True,0
12293536,1,full_time,False,True,10/6,0/10,2,394441080,True,0
12293537,1,full_time,True,True,5/9,17/9,1,394649284,True,0
12293537,1,full_time,True,True,6/8,12/11,2,394649357,False,0
12293538,1,full_time,True,False,1/8,3/6,1,398964703,True,0
12293538,1,full_time,True,False,0/6,6/11,2,398964712,False,0
12293539,1,full_time,True,True,19/9,7/10,1,396607776,True,0
12293539,1,full_time,True,True,19/7,13/11,2,396608001,False,0
12293540,1,full_time,False,False,1/10,12/5,1,398964882,True,0
12293540,1,full_time,False,False,13/3,16/6,2,398964891,True,0
12293541,1,full_time,True,True,12/8,2/11,1,394441154,True,0
12293541,1,full_time,True,True,2/3,15/11,2,394441175,False,0
12293542,1,full_time,False,False,14/7,4/2,1,394441212,False,0
12293542,1,full_time,False,False,10/11,1/7,2,394441222,False,0
